"rowid","kepid","kepoi_name","koi_period","koi_time0bk","koi_impact","koi_duration","koi_depth","koi_prad","koi_teq","koi_insol","koi_model_snr","koi_steff","koi_slogg","koi_srad","predict","CONFIRMED","FALSE POSITIVE"
4343,5985713,"K03190.01",8.95294046,134.33731,0.7180000000000001,2.995,44.0,0.86,1012,247.66,13.0,6047,4.266,1.207,"CONFIRMED",0.7455918736790801,0.2544081263209199
4345,6839010,"K04674.01",4.84350003,134.81488,0.906,3.045,50.2,0.9,1121,373.1,10.4,5762,4.348,1.056,"FALSE POSITIVE",0.2558498262680988,0.7441501737319012
4346,9775385,"K04462.01",45.163025,159.8536,0.20570000000000002,7.03,130.3,2.35,886,145.48,8.700000000000001,7675,4.051,2.015,"FALSE POSITIVE",0.03206545855966114,0.9679345414403389
4347,6197344,"K04463.01",36.7614011,137.7551,0.9840000000000001,15.982000000000001,160.9,1.52,475,12.0,16.2,5305,4.5040000000000004,0.8230000000000001,"FALSE POSITIVE",0.3403799163032383,0.6596200836967617
4348,11357664,"K04464.01",4.373570433,133.82814,0.1,0.623,366.0,1.23,727,66.12,14.5,4362,4.623,0.64,"CONFIRMED",0.5466110395109127,0.4533889604890873
4350,7272132,"K04466.01",154.67436899999998,177.3621,0.777,9.35,435.8,2.29,371,4.47,13.5,6338,4.449,1.002,"FALSE POSITIVE",0.1431083223157138,0.8568916776842862
4356,8430053,"K04603.01",15.9513866,146.45425,0.197,2.285,99.2,1.17,849,123.03,9.200000000000001,6451,4.375,1.168,"FALSE POSITIVE",0.06624238016944317,0.9337576198305568
4359,12458605,"K04605.01",7.7859111,137.8734,0.675,7.788,45.5,0.68,939,183.92000000000002,12.0,6045,4.479,0.9540000000000001,"FALSE POSITIVE",0.16886606045519503,0.831133939544805
4362,4953173,"K04676.01",31.183688,155.9588,0.8319000000000001,6.140000000000001,139.8,3.21,876,139.27,7.9,5947,3.814,2.407,"FALSE POSITIVE",0.05664702194321847,0.9433529780567815
4366,5352640,"K04467.01",2.94242323,133.86084,0.447,1.5190000000000001,293.3,1.42,1098,344.64,14.700000000000001,5436,4.573,0.8190000000000001,"CONFIRMED",0.5838613814837839,0.4161386185162161
4371,3547760,"K04535.01",9.8480917,136.80247,0.127,3.079,141.9,0.88,711,60.47,9.700000000000001,5289,4.546,0.748,"FALSE POSITIVE",0.1361661880563939,0.8638338119436061
4373,4048898,"K07678.01",13.0914878,143.75198,0.14500000000000002,2.037,37.5,0.79,892,149.52,8.0,5919,4.238,1.288,"FALSE POSITIVE",0.08352500486319514,0.9164749951368049
4381,4587135,"K04680.01",54.0812235,145.2689,0.182,6.279,411.1,1.54,431,8.19,11.600000000000001,5757,4.597,0.762,"CONFIRMED",0.4696871242830689,0.5303128757169311
4391,5511659,"K04541.01",8.5291223,135.74043,0.606,3.241,325.40000000000003,2.08,911,162.94,12.8,5543,4.3180000000000005,1.111,"CONFIRMED",0.7719002440440732,0.22809975595592685
4396,10220837,"K04613.01",1.962282625,131.53584999999998,0.169,1.4500000000000002,68.3,0.81,1448,1038.3600000000001,12.9,5726,4.418,0.979,"FALSE POSITIVE",0.2862614029657563,0.7137385970342437
4398,7583650,"K04614.01",6.4546845,135.5436,0.93,3.071,69.9,1.3800000000000001,1244,565.72,10.8,6474,4.243,1.362,"FALSE POSITIVE",0.11089194966897808,0.8891080503310219
4401,3867794,"K04685.01",0.49424766200000003,131.84440999999998,0.366,1.2443,224.9,1.51,2257,6096.150000000001,18.1,5763,4.484,0.998,"FALSE POSITIVE",0.10805829181536819,0.8919417081846318
4402,5819801,"K04686.01",11.8299383,138.3039,0.502,5.168,41.400000000000006,1.6,1177,453.44,11.700000000000001,5747,3.802,2.431,"FALSE POSITIVE",0.3104893852540501,0.6895106147459499
4407,6276791,"K04477.01",5.30179786,135.99269999999999,0.35700000000000004,2.24,197.20000000000002,1.22,973,211.8,11.5,5749,4.547,0.864,"CONFIRMED",0.5405983876733429,0.45940161232665705
4409,6276791,"K04477.02",9.32867952,135.87512999999998,0.035,1.572,354.40000000000003,1.62,806,99.60000000000001,12.700000000000001,5749,4.547,0.864,"CONFIRMED",0.7013360160290179,0.2986639839709822
4410,8636600,"K04478.01",6.38671206,131.52991,0.015000000000000001,1.201,223.70000000000002,1.19,811,102.25,11.600000000000001,5071,4.505,0.811,"CONFIRMED",0.4626522751093022,0.5373477248906978
4412,5033823,"K04546.01",0.741768294,131.57747,1.201,0.4164,60.300000000000004,72.36,3380,30981.32,14.0,5897,3.637,3.1470000000000002,"FALSE POSITIVE",0.020732202633261698,0.9792677973667383
4414,3223433,"K04548.01",61.083321999999995,132.494,0.649,10.396,227.5,1.61,465,11.01,11.5,5803,4.444,1.0150000000000001,"FALSE POSITIVE",0.40283326827660004,0.5971667317234
4415,8803757,"K04904.01",3.5944890999999997,132.36207,0.041,2.557,89.9,0.98,1178,455.99,10.4,5523,4.364,1.046,"FALSE POSITIVE",0.12108298289594432,0.8789170171040557
4417,9479306,"K04906.01",4.8608059,135.76775999999998,0.374,1.9660000000000002,252.10000000000002,1.21,925,172.76,8.9,5541,4.6000000000000005,0.757,"FALSE POSITIVE",0.16437887613142066,0.8356211238685793
4418,5437762,"K04907.01",4.04481159,133.60007,0.393,2.479,33.0,0.67,1325,729.15,7.5,6358,4.359,1.141,"FALSE POSITIVE",0.029587410094675026,0.970412589905325
4425,4996057,"K07712.01",4.8302363999999995,134.9522,0.316,7.9830000000000005,22.5,1.06,1453,1052.42,11.600000000000001,5086,3.678,2.247,"FALSE POSITIVE",0.2903263943608331,0.7096736056391669
4426,8349399,"K04763.01",56.446464999999996,170.59,0.874,7.371,147.9,1.57,522,17.5,12.4,5995,4.337,1.117,"CONFIRMED",0.727333632432879,0.272666367567121
4427,6043562,"K04764.01",31.4202111,132.7457,0.075,4.021,390.5,1.45,471,11.6,10.600000000000001,5269,4.603,0.748,"FALSE POSITIVE",0.1845127049989047,0.8154872950010953
4429,4919550,"K04766.01",5.56676609,132.49956,0.392,1.812,173.8,1.12,859,128.51,12.0,5032,4.479,0.859,"CONFIRMED",0.6442512464526478,0.35574875354735225
4434,5645170,"K04837.01",5.38613715,133.95782,0.197,1.943,169.3,0.86,846,121.37,8.9,5516,4.6690000000000005,0.656,"FALSE POSITIVE",0.1369869819544215,0.8630130180455785
4435,8216763,"K04838.01",13.2965044,136.5669,0.902,5.680000000000001,133.4,0.88,488,13.42,9.1,4352,4.671,0.613,"FALSE POSITIVE",0.20644908599493705,0.793550914005063
4436,9110610,"K04839.01",21.8420304,150.82730999999998,0.20800000000000002,3.843,79.5,2.0100000000000002,1016,251.46,9.5,6194,3.813,2.241,"FALSE POSITIVE",0.1020110242942045,0.8979889757057955
4441,5208962,"K04912.01",0.876850385,131.77033,0.049,1.534,59.2,1.35,2543,9858.550000000001,9.700000000000001,6102,4.069,1.756,"FALSE POSITIVE",0.023589556970841974,0.976410443029158
4443,8301878,"K03301.01",20.7106368,140.89982,0.604,2.693,142.5,1.12,626,36.18,11.0,5631,4.478,0.901,"FALSE POSITIVE",0.27114041404659983,0.7288595859534002
4446,10221505,"K04768.01",3.4363313300000002,132.42696999999998,0.114,0.675,473.5,1.44,945,188.22,14.5,5201,4.616,0.651,"FALSE POSITIVE",0.37324187927112373,0.6267581207288763
4449,11658036,"K04771.01",142.703888,212.03109999999998,0.062,5.808000000000001,225.5,1.95,440,8.88,11.0,6701,4.3260000000000005,1.289,"FALSE POSITIVE",0.055249440701565344,0.9447505592984347
4450,8397947,"K04772.01",3.38080537,133.94842,0.067,3.2750000000000004,200.9,1.69,1362,814.73,11.600000000000001,6072,4.343,1.193,"CONFIRMED",0.542741513392897,0.45725848660710305
4451,6665860,"K04840.01",10.4716194,136.2877,0.184,4.5120000000000005,123.9,1.74,1035,271.12,11.700000000000001,5812,4.083,1.574,"CONFIRMED",0.6117576186096663,0.3882423813903337
4452,7983117,"K03214.01",11.49500229,141.27510999999998,0.911,7.602,51.400000000000006,1.53,1105,351.79,22.900000000000002,6033,3.985,1.788,"CONFIRMED",0.8178154562817533,0.1821845437182467
4456,5769810,"K04913.01",6.78788113,136.3345,0.022000000000000002,2.2600000000000002,73.10000000000001,2.44,1679,1875.92,7.800000000000001,6537,3.7600000000000002,2.829,"FALSE POSITIVE",0.03860259785688902,0.961397402143111
4457,12071754,"K04914.01",5.47455167,133.55528999999999,0.931,3.71,73.2,1.4000000000000001,1155,419.95,10.8,5611,4.19,1.312,"FALSE POSITIVE",0.3650761113594867,0.6349238886405133
4458,10384298,"K03224.01",3.43861067,132.68641,0.629,1.264,46.800000000000004,1.01,1348,779.48,9.5,5383,4.112,1.401,"FALSE POSITIVE",0.15610538379874206,0.8438946162012579
4459,3109550,"K03225.01",4.8754764999999995,133.29166999999998,0.084,1.9020000000000001,39.6,0.8,1180,458.62,8.8,5513,4.179,1.286,"FALSE POSITIVE",0.04652657746236466,0.9534734225376353
4463,6131130,"K03307.01",10.507178099999999,139.66432,0.232,2.68,271.8,1.41,737,69.76,11.100000000000001,5290,4.46,0.865,"FALSE POSITIVE",0.3281279130702591,0.6718720869297409
4466,8397947,"K04772.02",9.0194714,139.9234,0.2805,5.92,191.60000000000002,1.07,789,91.74,7.2,5775,4.59,0.768,"FALSE POSITIVE",0.06383102752920611,0.9361689724707939
4467,7906892,"K04773.01",8.849394799999999,139.786,0.8190000000000001,6.928,43.800000000000004,0.8200000000000001,978,216.18,12.100000000000001,6095,4.349,1.11,"FALSE POSITIVE",0.4367840956172929,0.5632159043827071
4468,4277304,"K04774.01",51.567800999999996,168.873,0.554,5.514,210.10000000000002,1.3,433,8.3,13.5,5285,4.4670000000000005,0.876,"CONFIRMED",0.7123620053847475,0.28763799461525247
4469,8626325,"K04775.01",16.4491515,145.7441,0.866,6.696000000000001,70.9,2.75,1036,272.9,11.0,5334,3.712,2.789,"FALSE POSITIVE",0.2438968649524127,0.7561031350475873
4470,3098605,"K04844.01",0.42804605100000004,131.83682,0.041,0.776,126.0,0.87,2017,3877.26,14.100000000000001,5285,4.566,0.775,"FALSE POSITIVE",0.07821220798816586,0.9217877920118341
4474,9005321,"K04848.01",384.6961,365.0874,0.5221,6.167000000000001,787.0,1.78,157,0.14,8.200000000000001,4228,4.64,0.623,"FALSE POSITIVE",0.013189792907771447,0.9868102070922286
4478,9569711,"K03232.01",6.05919881,133.67436999999998,0.438,1.365,154.20000000000002,1.21,976,214.55,11.700000000000001,5734,4.462,0.962,"CONFIRMED",0.5266559397062662,0.4733440602937338
4482,5563300,"K03309.01",71.05457555,134.734589,0.061000000000000006,1.9162000000000001,4853.2,5.91,390,5.45,95.9,5290,4.46,0.865,"CONFIRMED",0.9333302574198068,0.06666974258019315
4483,12253769,"K03310.01",20.5512722,141.087,0.9460000000000001,4.639,191.20000000000002,1.6400000000000001,607,32.01,20.0,5401,4.464,0.918,"CONFIRMED",0.8996620107140253,0.10033798928597468
4484,8054719,"K04776.01",7.5861586999999995,132.7988,0.8580000000000001,4.32,116.80000000000001,1.07,928,175.29,10.8,5934,4.444,0.871,"FALSE POSITIVE",0.2023085229169197,0.7976914770830803
4485,6592335,"K04777.01",0.8240001250000001,131.80420999999998,0.7697,0.8550000000000001,183.10000000000002,0.42,746,73.09,12.3,3396,4.9910000000000005,0.28,"FALSE POSITIVE",0.36751008379438055,0.6324899162056195
4486,5651829,"K04778.01",0.772152075,132.2074,1.0090000000000001,1.78,43.6,4.44,2966,18277.600000000002,13.600000000000001,5951,3.787,2.08,"FALSE POSITIVE",0.02069910354349047,0.9793008964565095
4487,4762283,"K07706.01",42.049523793000006,167.3423568,0.23,2.1372,607.9,1.19,303,2.0,5.1000000000000005,4281,4.761,0.48,"FALSE POSITIVE",0.05864699071782509,0.9413530092821749
4489,2976017,"K04849.01",3.19938075,133.01116,0.268,1.7610000000000001,76.10000000000001,0.62,1026,262.08,9.8,5483,4.632,0.7020000000000001,"FALSE POSITIVE",0.1352707267082175,0.8647292732917825
4490,6786224,"K04850.01",3.04185157,132.50422,0.17600000000000002,1.4340000000000002,69.0,0.71,1184,465.54,11.100000000000001,5802,4.537,0.857,"FALSE POSITIVE",0.12153438946039741,0.8784656105396026
4493,11072016,"K04852.01",1.89873195,132.09278,0.197,1.3820000000000001,78.0,0.93,1524,1279.95,10.200000000000001,5942,4.439,1.05,"FALSE POSITIVE",0.18010285213205401,0.819897147867946
4494,3245969,"K01101.02",11.39110963,137.69665,0.5690000000000001,2.749,593.4,1.9000000000000001,632,37.65,12.100000000000001,4999,4.587,0.76,"CONFIRMED",0.5795853048396249,0.42041469516037516
4496,7902003,"K03236.01",7.13044117,135.594,0.068,2.5660000000000003,31.900000000000002,1.18,1400,908.79,10.5,6312,3.964,2.074,"FALSE POSITIVE",0.055670809715321457,0.9443291902846785
4500,11905409,"K03312.01",18.0939004,139.01706,0.445,3.294,467.3,1.9100000000000001,665,46.21,11.600000000000001,5904,4.543,0.867,"CONFIRMED",0.5014703558781928,0.49852964412180717
4501,9571186,"K03313.01",34.9524256,163.52048,1.225,1.717,677.0,21.740000000000002,429,8.02,15.8,4921,4.591,0.779,"FALSE POSITIVE",0.08385997006753265,0.9161400299324673
4506,5612697,"K03206.01",15.151640899999999,133.9226,0.17300000000000001,5.105,191.5,1.3800000000000001,736,69.25,11.4,5780,4.438,1.0,"FALSE POSITIVE",0.4491959350615333,0.5508040649384667
4507,8973285,"K04782.01",7.4213444,137.493,0.17320000000000002,2.361,315.90000000000003,1.73,953,195.23000000000002,8.700000000000001,6032,4.485,0.973,"FALSE POSITIVE",0.07035489616712609,0.9296451038328739
4510,3758922,"K04853.01",17.741230299999998,144.3554,0.065,4.816,144.70000000000002,1.1400000000000001,684,51.69,9.200000000000001,5817,4.491,0.9560000000000001,"FALSE POSITIVE",0.16691040707468086,0.8330895929253191
4511,8360041,"K04854.01",2.63527677,133.97919,0.646,1.997,70.4,0.76,1136,394.32,10.700000000000001,5215,4.496,0.864,"FALSE POSITIVE",0.17352797641033757,0.8264720235896624
4512,9782748,"K04856.01",147.388124,174.6537,0.005,8.781,909.2,3.0300000000000002,356,3.7800000000000002,15.8,6046,4.478,1.0070000000000001,"CONFIRMED",0.5857447990775767,0.4142552009224233
4513,2860656,"K04857.01",4.11497357,135.31799999999998,0.396,3.0250000000000004,154.10000000000002,1.17,1137,395.27,9.700000000000001,6011,4.507,0.927,"FALSE POSITIVE",0.07641025604293405,0.923589743957066
4531,7094944,"K04859.01",7.5019743,135.0995,0.442,2.5820000000000003,248.0,1.19,709,59.730000000000004,9.1,4807,4.546,0.758,"FALSE POSITIVE",0.20589846919928012,0.7941015308007199
4533,6425597,"K04861.01",29.1206519,138.4718,0.195,2.89,415.5,1.6,528,18.43,9.700000000000001,5671,4.582,0.788,"FALSE POSITIVE",0.15851246498097615,0.8414875350190238
4536,10917433,"K03248.01",6.91261536,132.15637999999998,0.656,2.359,34.4,0.64,981,218.66,12.0,5761,4.383,1.044,"CONFIRMED",0.46520416354335925,0.5347958364566407
4537,5091479,"K07715.01",25.8616058,140.2048,0.8550000000000001,7.78,123.0,1.12,613,33.37,8.5,6067,4.524,0.884,"FALSE POSITIVE",0.053391420701400905,0.9466085792985991
4540,8331612,"K03318.01",13.8353959,134.3082,0.9400000000000001,4.961,818.0,3.7800000000000002,809,101.05,10.3,6020,4.4030000000000005,1.057,"FALSE POSITIVE",0.25709150585120377,0.7429084941487962
4541,8874090,"K01404.02",18.9060921,140.82932,0.004,4.125,375.6,0.87,336,3.0300000000000002,11.9,3751,4.813,0.45,"CONFIRMED",0.5536763350637279,0.446323664936272
4542,8331612,"K03318.02",25.6970688,144.2286,0.9430000000000001,3.7390000000000003,835.0,3.83,658,44.24,6.4,6020,4.4030000000000005,1.057,"FALSE POSITIVE",0.10676214126795902,0.893237858732041
4544,5965819,"K03319.01",19.590610299999998,144.65968999999998,0.529,6.745,297.0,2.64,819,106.48,24.900000000000002,5794,4.118,1.496,"CONFIRMED",0.9326424813538162,0.06735751864618378
4546,8328916,"K04790.01",6.078550000000001,132.53449999999998,0.3408,3.4080000000000004,102.7,1.1400000000000001,1115,365.15000000000003,10.4,6119,4.346,1.114,"FALSE POSITIVE",0.21855591324630586,0.7814440867536941
4549,10155029,"K03208.01",2.131660527,133.13431,0.036000000000000004,1.8585,32.2,0.56,1438,1010.45,15.700000000000001,5849,4.426,0.997,"CONFIRMED",0.6740439402312863,0.3259560597687136
4550,11618569,"K04792.01",5.75902182,132.16300999999999,0.329,2.6870000000000003,70.8,0.91,1112,362.12,9.9,6247,4.433,1.066,"FALSE POSITIVE",0.09664942368497997,0.90335057631502
4551,11973517,"K04862.01",0.9037630670000001,131.51926,0.09380000000000001,0.562,267.5,1.08,1254,585.15,12.600000000000001,4430,4.616,0.651,"FALSE POSITIVE",0.169691038555,0.830308961445
4553,7345248,"K04864.01",5.66494448,136.33835,0.46380000000000005,4.173,46.0,0.78,1134,390.59000000000003,11.4,5888,4.269,1.1300000000000001,"FALSE POSITIVE",0.40324767863913147,0.5967523213608685
4565,5193659,"K03323.01",14.3196417,134.16323,0.533,3.781,215.5,2.06,850,123.37,12.5,5562,4.151,1.373,"CONFIRMED",0.7824533998645341,0.21754660013546587
4566,6220312,"K04793.01",5.2736268,135.6461,0.595,5.291,86.10000000000001,0.89,1014,249.68,8.700000000000001,5851,4.515,0.918,"FALSE POSITIVE",0.029287377973218454,0.9707126220267815
4567,6358937,"K04794.01",24.504110299999997,140.1805,0.17800000000000002,6.065,119.5,1.03,574,25.59,11.3,5250,4.404,0.962,"FALSE POSITIVE",0.2091294627034448,0.7908705372965552
4570,7771181,"K04797.01",9.97202023,137.71180999999999,0.401,1.425,329.70000000000005,1.26,627,36.53,8.6,4810,4.5840000000000005,0.6960000000000001,"FALSE POSITIVE",0.07446257781324861,0.9255374221867514
4577,4366323,"K03258.01",40.3511707,153.40932999999998,0.079,3.97,533.5,1.8800000000000001,479,12.46,11.3,5665,4.5680000000000005,0.8200000000000001,"FALSE POSITIVE",0.2483417973965104,0.7516582026034896
4578,2853029,"K03259.01",72.9332762,198.11468,0.10600000000000001,3.829,770.4000000000001,2.45,389,5.44,11.3,5316,4.47,0.902,"FALSE POSITIVE",0.2453081002682994,0.7546918997317006
4581,6955671,"K03329.01",12.687817599999999,136.1525,0.921,4.2620000000000005,293.0,2.16,851,123.89,13.5,6258,4.442,1.046,"CONFIRMED",0.6676246558613482,0.3323753441386518
4582,5097856,"K07716.01",483.36405,483.0784,0.614,15.610000000000001,285.40000000000003,1.27,202,0.39,8.3,5700,4.626,0.718,"FALSE POSITIVE",0.015505322411719646,0.9844946775882804
4587,8278073,"K04799.01",12.072975699999999,142.429,0.312,3.7830000000000004,99.5,1.69,969,208.13,9.700000000000001,5436,3.993,1.707,"FALSE POSITIVE",0.219112592944129,0.780887407055871
4590,10810859,"K04801.01",82.401274,140.6557,0.7030000000000001,6.48,430.70000000000005,2.21,421,7.42,10.100000000000001,5886,4.472,1.0,"FALSE POSITIVE",0.1556302321879217,0.8443697678120783
4591,7017274,"K03209.01",11.91256675,143.15988,0.17400000000000002,6.126,123.10000000000001,2.61,1242,562.27,27.8,6337,3.8930000000000002,2.335,"CONFIRMED",0.8800581595648049,0.11994184043519508
4592,6767227,"K04871.01",4.08197713,132.10953,0.328,2.943,26.200000000000003,0.6,1372,836.88,9.3,6538,4.339,1.156,"FALSE POSITIVE",0.0577074982505984,0.9422925017494016
4596,2986833,"K04875.01",0.912179022,131.81174,0.038,1.332,144.6,0.65,1025,260.05,10.3,3880,4.722,0.555,"FALSE POSITIVE",0.08722556450912033,0.9127744354908797
4599,11853130,"K03263.01",76.87935893,146.882451,0.864,2.3819,21272.0,7.71,202,0.4,131.0,3638,4.828,0.436,"FALSE POSITIVE",0.25481582292779936,0.7451841770722006
4601,9345933,"K03264.01",13.0151826,134.74697,0.8520000000000001,3.613,331.6,1.36,556,22.6,11.9,4794,4.622,0.643,"CONFIRMED",0.595368385763664,0.4046316142363359
4605,9021075,"K04733.01",7.28116667,132.7518,0.1,2.716,333.8,1.4000000000000001,744,72.16,11.5,5008,4.572,0.788,"CONFIRMED",0.4998675764952034,0.5001324235047966
4607,11338056,"K04735.01",2.87998334,131.48485,0.22,1.6580000000000001,116.5,0.85,1024,260.79,9.9,4951,4.523,0.806,"FALSE POSITIVE",0.14159536122464966,0.8584046387753503
4610,10676750,"K04804.01",21.08678557,135.56359999999998,0.7020000000000001,0.9780000000000001,499.6,2.08,651,42.44,11.0,6084,4.542,0.863,"FALSE POSITIVE",0.12799394851486134,0.8720060514851387
4613,9822284,"K04807.01",0.9698241390000001,132.28429,0.332,0.783,23.1,0.49,1839,2709.67,6.800000000000001,5780,4.438,1.0,"FALSE POSITIVE",0.04094635539328362,0.9590536446067164
4615,9581589,"K04877.01",5.1920657100000005,134.5614,0.8470000000000001,3.716,66.60000000000001,0.99,1170,442.55,10.5,6322,4.426,1.075,"FALSE POSITIVE",0.08746772009739145,0.9125322799026085
4616,11804437,"K04878.01",449.01499,144.707,0.2182,12.58,94.2,1.04,258,1.04,8.5,6031,4.368,1.068,"FALSE POSITIVE",0.026460833540296047,0.973539166459704
4620,8280511,"K01151.04",17.4532945,146.66244,0.35700000000000004,4.027,79.30000000000001,0.76,639,39.42,12.0,5528,4.499,0.853,"CONFIRMED",0.6326438246492367,0.3673561753507632
4621,8620402,"K03267.01",14.1959621,137.01220999999998,0.786,3.605,196.20000000000002,1.6600000000000001,818,105.7,14.100000000000001,6214,4.442,1.076,"CONFIRMED",0.61462909497787,0.38537090502213
4622,8379021,"K03268.01",11.52482874,134.08163,1.205,1.724,577.6,22.56,756,77.15,16.2,5592,4.472,0.892,"FALSE POSITIVE",0.06843047065888508,0.9315695293411149
4624,4813793,"K07708.01",6.70242786,133.17732999999998,0.369,1.221,65.3,1.82,1367,827.5600000000001,8.8,5466,3.735,2.224,"FALSE POSITIVE",0.0366655895242034,0.9633344104757966
4626,7266212,"K04737.01",7.79534033,138.03216,0.28200000000000003,3.406,102.10000000000001,1.07,985,222.52,10.200000000000001,6156,4.4430000000000005,1.05,"FALSE POSITIVE",0.15363805743501402,0.846361942564986
4630,9419020,"K04808.01",2.40174996,131.78109999999998,0.47000000000000003,1.413,254.4,0.65,621,35.1,13.200000000000001,3606,4.855,0.399,"CONFIRMED",0.5600447564992268,0.43995524350077314
4632,4270799,"K04810.01",115.23854399999999,155.5989,0.9650000000000001,7.6530000000000005,516.7,3.17,372,4.5200000000000005,10.600000000000001,5589,4.384,1.037,"FALSE POSITIVE",0.15689016151327195,0.843109838486728
4633,8811490,"K04811.01",21.7434141,148.935,0.906,8.143,154.8,2.23,799,96.15,15.8,5767,4.082,1.497,"CONFIRMED",0.886560611299074,0.11343938870092597
4637,8094120,"K04881.01",5.6795377,132.95,0.196,3.757,52.0,1.16,1420,961.1,12.5,6514,4.09,1.585,"FALSE POSITIVE",0.3562076439936913,0.6437923560063087
4641,9935642,"K04885.01",9.33955596,138.11016,0.9850000000000001,2.0580000000000003,245.10000000000002,2.67,882,143.02,10.100000000000001,5516,4.308,1.101,"FALSE POSITIVE",0.07091392440669175,0.9290860755933082
4643,7285757,"K03271.01",19.5489666,149.78882,0.8300000000000001,1.78,523.8000000000001,1.8900000000000001,579,26.62,12.600000000000001,5549,4.6000000000000005,0.732,"CONFIRMED",0.6446757574287574,0.35532424257124257
4644,7285757,"K03271.02",7.41834569,133.51738,0.049,2.462,234.0,1.12,800,96.9,11.200000000000001,5549,4.6000000000000005,0.732,"FALSE POSITIVE",0.18239843000884426,0.8176015699911557
4650,4262040,"K03202.01",92.461135,211.1951,0.083,14.344000000000001,122.4,2.86,564,23.91,20.700000000000003,5132,3.6750000000000003,2.648,"CONFIRMED",0.5974799530205341,0.4025200469794658
4651,6468904,"K04743.01",49.538726399999994,132.50072,1.223,2.238,740.6,20.52,436,8.52,10.3,5683,4.605,0.747,"FALSE POSITIVE",0.03404830234343614,0.9659516976565639
4652,5709906,"K04744.01",3.39155966,134.12109999999998,0.182,3.87,28.400000000000002,0.49,1183,462.47,8.200000000000001,5896,4.516,0.914,"FALSE POSITIVE",0.033630945275575086,0.9663690547244249
4653,4840672,"K04813.01",9.2294726,136.173,0.076,2.446,199.3,0.8200000000000001,601,30.830000000000002,7.5,4781,4.679,0.596,"FALSE POSITIVE",0.04648996345383383,0.9535100365461662
4655,7287677,"K04815.01",18.3721835,149.46269999999998,0.78,3.738,152.5,1.12,657,43.96,9.5,5937,4.558,0.8300000000000001,"FALSE POSITIVE",0.18703203973262805,0.812967960267372
4657,7692248,"K04886.01",17.99562529,145.60092,1.2379,0.871,1068.0,28.98,701,57.21,12.100000000000001,5999,4.494,0.9590000000000001,"FALSE POSITIVE",0.13211784468165755,0.8678821553183425
4661,6691169,"K04890.01",63.095068,158.11679999999998,1.05,9.485000000000001,496.8,11.67,573,25.400000000000002,11.4,6622,4.331,1.325,"FALSE POSITIVE",0.051985475064951436,0.9480145249350486
4665,8280511,"K01151.05",21.7203362,134.7659,0.311,4.252000000000001,87.80000000000001,0.8,594,29.45,12.0,5528,4.499,0.853,"CONFIRMED",0.6248214349023786,0.3751785650976214
4671,11513486,"K04748.01",6.6475447800000005,137.13371,0.23500000000000001,1.961,289.3,1.72,999,235.89000000000001,12.4,6046,4.478,1.0070000000000001,"CONFIRMED",0.6291612648200242,0.3708387351799758
4673,6520519,"K04749.01",1.9765007300000001,132.95623999999998,0.055,1.7880000000000003,112.5,0.97,1394,892.9,10.4,5792,4.514,0.923,"FALSE POSITIVE",0.09567935777566972,0.9043206422243303
4674,9459162,"K04818.01",3.79892774,133.289,0.13,4.112,47.0,1.46,1869,2888.6,8.3,6831,3.971,2.106,"FALSE POSITIVE",0.038305669346464954,0.961694330653535
4676,9969287,"K04820.01",14.7401061,133.5305,0.116,5.6370000000000005,238.0,1.48,750,74.65,10.3,5999,4.494,0.9590000000000001,"FALSE POSITIVE",0.12361286690464512,0.8763871330953549
4680,10747501,"K04891.01",4.7309013,135.19333,0.36200000000000004,2.8890000000000002,228.5,1.3900000000000001,1065,303.67,11.600000000000001,5941,4.519,0.911,"FALSE POSITIVE",0.43492751945999963,0.5650724805400004
4681,10586744,"K04892.01",21.3761817,143.6293,0.017,8.543000000000001,104.0,1.08,717,62.370000000000005,12.100000000000001,5984,4.322,1.052,"CONFIRMED",0.5742581138659524,0.4257418861340476
4682,11970050,"K04893.01",6.58753699,138.0427,0.132,2.043,232.10000000000002,1.51,992,228.36,8.200000000000001,6014,4.486,0.993,"FALSE POSITIVE",0.062138059094488995,0.937861940905511
4685,3544640,"K03279.01",30.8278245,143.1448,0.023,4.214,641.3000000000001,2.42,585,27.66,13.9,5982,4.493,0.96,"CONFIRMED",0.7672237976031034,0.23277620239689656
4690,5308296,"K04750.01",36.721576,151.2481,0.097,7.758000000000001,538.2,1.93,498,14.51,10.200000000000001,5662,4.5600000000000005,0.84,"FALSE POSITIVE",0.1654682904847422,0.8345317095152578
4693,3122872,"K03203.01",96.81647000000001,136.55813,0.034,10.227,164.70000000000002,3.19,655,43.39,25.900000000000002,6404,3.793,2.467,"CONFIRMED",0.8449824422281463,0.1550175577718537
4695,9702945,"K04822.01",3.5141372300000002,132.40707,0.9353,3.9190000000000005,32.7,0.6900000000000001,1267,609.04,11.200000000000001,6201,4.472,0.989,"FALSE POSITIVE",0.07676236056173125,0.9232376394382688
4696,11401253,"K04823.01",4.96504981,135.55399,0.655,2.212,50.7,1.51,1403,917.99,8.700000000000001,5339,3.823,2.011,"FALSE POSITIVE",0.028706931039496397,0.9712930689605036
4699,10549902,"K04826.01",1.141148847,132.24561,0.062,1.6290000000000002,73.10000000000001,1.67,2248,6008.7300000000005,12.700000000000001,5438,3.916,1.989,"FALSE POSITIVE",0.1812184444321886,0.8187815555678114
